id,target,flesch_reading,dale_chall,coleman_liau,mcalpine_eflaw,wrd_cnt,sen_cnt,syl_cnt,polysyl_cnt,avg_wrd_per_sen,avg_syl_per_wrd,ttr,rttr,cttr,mtld75
168,0.1,75.54,8.44,7.6,29.0,21.0,1.0,28.0,1.0,21.0,1.3333333333333333,0.9047619047619048,4.146139914483856,2.931763649279746,55.125
169,0.8,39.0,12.13,8.14,49.0,32.0,1.0,50.0,4.0,32.0,1.5625,0.84375,4.772970773009195,3.375,51.2
170,0.5,69.41,8.23,10.27,25.3,56.0,3.0,79.0,3.0,18.666666666666668,1.4107142857142858,0.7321428571428571,5.4788554592047,3.874135848344579,56.0
171,0.1,67.28,8.28,7.72,31.0,83.0,4.0,115.0,8.0,20.75,1.3855421686746987,0.7407407407407407,6.666666666666667,4.714045207910317,81.0
172,0.5,74.39,8.34,11.13,18.5,55.0,4.0,75.0,5.0,13.75,1.3636363636363635,0.8181818181818182,6.067798762169179,4.290581651605166,54.71009036144579
173,0.5,-217.19,19.48,24.2,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,0.7071067811865475,1.0
174,0.8,45.43,11.59,12.49,45.0,68.0,2.0,99.0,7.0,34.0,1.4558823529411764,0.8181818181818182,6.646940512883967,4.700096710803842,90.75000000000004
175,0.8,51.21,10.43,9.64,42.3,85.0,3.0,124.0,11.0,28.33333333333333,1.4588235294117646,0.7411764705882353,6.8333094212876695,4.831879429738433,76.9047619047619
176,0.5,77.57,8.73,7.6,27.0,38.0,2.0,48.0,4.0,19.0,1.263157894736842,0.868421052631579,5.353306897315164,3.785359608864269,72.20000000000002
177,0.5,52.46,9.62,11.46,14.2,52.0,5.0,86.0,9.0,10.4,1.6538461538461535,0.8627450980392157,6.161232369723243,4.356649189097367,92.89285714285715
178,0.5,57.95,10.39,9.59,42.0,30.0,1.0,41.0,3.0,30.0,1.3666666666666667,0.8275862068965517,4.456688116249245,3.151354388633341,30.822297297297297
179,0.5,69.41,8.51,9.86,26.3,56.0,3.0,80.0,5.0,18.666666666666668,1.4285714285714286,0.7678571428571429,5.746116701117124,4.063118084849193,60.30769230769232
180,0.8,36.62,19.48,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.7071067811865475,1.0
181,0.8,61.7,8.55,7.84,40.5,105.0,4.0,146.0,9.0,26.25,1.3904761904761904,0.7211538461538461,7.354355067681902,5.200314339611524,77.05263157894737
182,0.8,71.85,9.3,9.74,22.5,65.0,4.0,91.0,4.0,16.25,1.4,0.7384615384615385,5.953667260282006,4.209878492673741,52.3170731707317
183,0.1,84.0,6.93,6.5,32.0,21.0,1.0,25.0,1.0,21.0,1.1904761904761905,0.8095238095238095,3.709704134011871,2.6231569493555624,20.92125
184,0.5,50.67,11.97,13.29,28.0,41.0,2.0,66.0,8.0,20.5,1.6097560975609757,0.8292682926829268,5.309907904212606,3.754671886544782,60.03571428571427
185,0.5,74.19,9.07,10.78,18.6,70.0,5.0,99.0,2.0,14.0,1.4142857142857144,0.7857142857142857,6.5737573513391645,4.648348401006841,81.66666666666666
186,0.8,73.88,11.32,9.21,19.3,43.0,3.0,62.0,3.0,14.333333333333334,1.441860465116279,0.8780487804878049,5.622255427989819,3.975534938694475,84.05
187,0.8,69.86,8.99,4.94,41.4,133.0,5.0,170.0,8.0,26.6,1.2781954887218046,0.7230769230769231,8.244345381486076,5.829632525692798,99.9074074074074
188,0.8,58.96,13.24,12.72,39.0,29.0,1.0,42.0,0.0,29.0,1.4482758620689655,0.8620689655172413,4.642383454426297,3.282660821493064,52.56249999999998
189,0.8,66.91,10.45,9.24,43.0,59.0,2.0,77.0,5.0,29.5,1.305084745762712,0.8245614035087719,6.225302078205706,4.401953314433961,81.22500000000001
190,0.5,44.41,10.79,9.01,51.0,70.0,2.0,102.0,8.0,35.0,1.457142857142857,0.8405797101449275,6.982379478974614,4.937287878400742,108.20454545454542
191,0.8,59.64,9.37,11.31,26.5,40.0,2.0,60.0,6.0,20.0,1.5,0.825,5.217758139277826,3.689512162874653,57.14285714285713
192,0.1,79.6,8.19,8.87,24.0,34.0,2.0,43.0,2.0,17.0,1.2647058823529411,0.8529411764705882,4.973458969132756,3.516766563026828,57.79999999999999
193,0.1,66.37,6.66,8.07,30.7,65.0,3.0,91.0,10.0,21.666666666666668,1.4,0.8,6.44980619863884,4.560701700396552,81.25000000000001
194,0.1,69.45,7.9,9.64,37.0,27.0,1.0,36.0,2.0,27.0,1.3333333333333333,0.8518518518518519,4.426352063787131,3.12990356022295,45.5625
195,0.8,59.98,10.1,9.35,40.0,28.0,1.0,40.0,3.0,28.0,1.4285714285714286,0.9285714285714286,4.913538149119954,3.474396144861517,98.00000000000004
196,0.5,42.38,6.86,12.28,16.0,12.0,1.0,22.0,4.0,12.0,1.8333333333333333,0.75,2.598076211353316,1.837117307087384,10.0
197,0.8,74.02,8.61,8.48,31.0,90.0,4.0,117.0,5.0,22.5,1.3,0.7727272727272727,7.248824356090754,5.125692857821981,96.8
198,0.5,57.95,10.39,8.66,45.3,90.0,3.0,128.0,10.0,30.0,1.4222222222222225,0.7222222222222222,6.851601597031489,4.844813951249544,67.9090909090909
199,0.8,84.68,12.46,5.61,17.5,48.0,4.0,64.0,3.0,12.0,1.3333333333333333,0.8541666666666666,5.917840259193665,4.184544977254596,82.28571428571426
200,0.8,59.13,8.89,10.85,30.0,41.0,2.0,61.0,5.0,20.5,1.4878048780487805,0.7804878048780488,4.997560380435394,3.533808834395089,43.84722222222223
201,0.1,69.79,8.87,9.66,14.0,20.0,2.0,30.0,2.0,10.0,1.5,0.9,4.024922359499621,2.846049894151541,50.000000000000014
202,0.8,65.01,9.03,9.16,22.3,44.0,3.0,66.0,6.0,14.666666666666666,1.5,0.7727272727272727,5.125692857821981,3.624412178045377,48.4
203,0.1,-132.59,19.48,12.6,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.7071067811865475,1.0
204,0.5,54.56,9.93,13.81,33.7,75.0,3.0,116.0,7.0,25.0,1.5466666666666666,0.8133333333333334,7.043673284113433,4.980629143659129,100.44642857142858
205,0.1,70.02,9.76,10.44,24.1,127.0,7.0,181.0,16.0,18.142857142857142,1.4251968503937007,0.704,7.870959280799259,5.565608681896348,74.26940639269407
206,0.1,78.38,8.01,6.21,26.4,91.0,5.0,115.0,6.0,18.2,1.2637362637362637,0.7752808988764045,7.313985372043884,5.171768654071443,99.0125
207,0.5,40.99,9.33,12.88,28.3,65.0,3.0,108.0,10.0,21.666666666666668,1.6615384615384616,0.8153846153846154,6.573840933228048,4.648407502327255,88.02083333333333
208,0.8,41.7,11.07,13.63,28.0,42.0,2.0,72.0,7.0,21.0,1.7142857142857142,0.8571428571428571,5.5549205986353085,3.927922024247863,73.49999999999997
209,0.5,52.46,9.62,11.46,14.2,52.0,5.0,86.0,9.0,10.4,1.6538461538461535,0.8627450980392157,6.161232369723243,4.356649189097367,92.89285714285715
210,0.1,59.64,10.16,10.1,28.0,40.0,2.0,59.0,2.0,20.0,1.475,0.825,5.217758139277826,3.689512162874653,41.42857142857142
211,0.1,71.85,9.3,8.41,23.3,65.0,4.0,93.0,8.0,16.25,1.4307692307692308,0.78125,6.25,4.419417382415921,56.52436974789916
212,0.8,53.04,11.51,12.89,37.0,53.0,2.0,81.0,5.0,26.5,1.528301886792453,0.8461538461538461,6.10170215847752,4.314554973040049,84.5
213,0.5,77.4,6.44,4.13,44.0,55.0,2.0,64.0,2.0,27.5,1.1636363636363636,0.7818181818181819,5.798118817183882,4.099889133756047,63.02083333333334
214,0.1,54.56,9.72,12.71,33.0,75.0,3.0,111.0,9.0,25.0,1.48,0.5492957746478874,4.628448466956028,3.272807297357088,24.511904761904763
215,0.8,64.75,11.24,11.32,31.3,93.0,4.0,129.0,6.0,23.25,1.3870967741935485,0.7840909090909091,7.35542471426856,5.201070693966423,101.89473684210525
216,0.8,61.7,8.55,7.84,40.5,105.0,4.0,146.0,9.0,26.25,1.3904761904761904,0.7211538461538461,7.354355067681902,5.200314339611524,77.05263157894737
217,0.1,51.48,9.16,12.01,26.0,59.0,3.0,93.0,14.0,19.666666666666668,1.576271186440678,0.7627118644067796,5.858500994137074,4.142585780542455,62.16071428571428
218,0.8,71.44,10.47,11.54,22.7,50.0,3.0,72.0,5.0,16.666666666666668,1.44,0.7959183673469388,5.571428571428571,3.939594923753622,60.025
219,0.8,55.58,11.08,10.1,33.0,48.0,2.0,73.0,7.0,24.0,1.5208333333333333,0.8085106382978723,5.542869676919993,3.919400735783415,61.36111111111109
220,0.5,34.6,12.36,15.15,34.0,28.0,1.0,47.0,5.0,28.0,1.6785714285714286,0.8571428571428571,4.535573676110727,3.2071349029490928,48.99999999999999
221,0.8,42.04,9.98,15.1,38.0,87.0,3.0,137.0,10.0,29.0,1.5747126436781609,0.7701149425287356,7.1831539834132245,5.079256891978653,94.61249999999998
222,0.5,55.92,10.16,10.34,44.0,32.0,1.0,45.0,4.0,32.0,1.40625,0.935483870967742,5.208553758776472,3.683003683005525,120.1249999999999
223,0.5,60.65,9.15,9.52,26.3,76.0,4.0,114.0,8.0,19.0,1.5,0.6986301369863014,5.969098507002659,4.220790031872077,43.85799404170805
224,0.1,55.24,9.91,9.48,57.0,41.0,1.0,54.0,3.0,41.0,1.3170731707317074,0.926829268292683,5.934602951767031,4.196397990844169,140.08333333333343
225,0.5,53.55,11.3,11.67,32.5,52.0,2.0,78.0,8.0,26.0,1.5,0.8653846153846154,6.240377207533828,4.412613040609141,96.5714285714286
226,0.5,26.47,14.23,14.77,17.0,11.0,1.0,22.0,5.0,11.0,2.0,0.8,2.5298221281347035,1.7888543819998317,12.500000000000004
227,0.8,23.6,11.1,16.6,40.0,61.0,2.0,110.0,12.0,30.5,1.8032786885245904,0.6885245901639344,5.377548957181631,3.802501333785778,34.13095238095238
228,0.1,18.35,14.55,17.81,24.0,19.0,1.0,38.0,7.0,19.0,2.0,1.0,4.358898943540673,3.0822070014844885,19.0
229,0.8,54.26,10.29,10.04,34.7,76.0,3.0,112.0,6.0,25.33333333333333,1.4736842105263157,0.7894736842105263,6.882472016116853,4.8666426339228765,71.0340909090909
230,0.5,57.95,10.39,8.66,45.3,90.0,3.0,128.0,10.0,30.0,1.4222222222222225,0.7222222222222222,6.851601597031489,4.844813951249544,67.9090909090909
231,0.5,79.09,7.89,7.54,26.3,70.0,4.0,94.0,4.0,17.5,1.3428571428571427,0.6764705882352942,5.578319375835658,3.9444674582777033,30.6
232,0.8,45.09,13.43,13.58,35.0,26.0,1.0,41.0,5.0,26.0,1.5769230769230769,0.8846153846153846,4.510671108178233,3.189526128295068,56.333333333333314
233,0.5,65.05,9.58,9.75,30.0,23.0,1.0,32.0,1.0,23.0,1.391304347826087,0.9130434782608696,4.37880269519857,3.09628107925284,66.12499999999996
234,0.5,57.61,12.26,10.68,31.5,44.0,2.0,67.0,7.0,22.0,1.5227272727272727,0.8604651162790697,5.642447102306373,3.989812608527221,77.04166666666666
235,0.5,79.56,9.53,10.34,12.0,26.0,3.0,37.0,4.0,8.666666666666666,1.4230769230769231,0.925925925925926,4.811252243246881,3.4020690871988584,91.125
236,0.1,89.58,6.44,5.62,21.0,62.0,4.0,75.0,1.0,15.5,1.2096774193548387,0.7741935483870968,6.096006096009144,4.310527248642598,68.64285714285714
237,0.8,78.75,8.47,5.42,14.6,76.0,8.0,103.0,8.0,9.5,1.355263157894737,0.631578947368421,5.505977612893481,3.893314107138301,42.18814627994957
238,0.1,79.09,7.44,5.04,26.5,70.0,4.0,91.0,3.0,17.5,1.3,0.7391304347826086,6.139678507374229,4.341408306869618,42.89481946624803
239,0.1,41.03,12.49,10.17,45.0,30.0,1.0,47.0,4.0,30.0,1.5666666666666669,0.6666666666666666,3.4641016151377544,2.449489742783178,15.91948051948052
240,0.5,78.45,10.25,8.44,13.0,49.0,5.0,67.0,7.0,9.8,1.3673469387755102,0.851063829787234,5.834599659915782,4.125684985035173,78.89285714285715
241,0.5,94.15,6.34,3.69,15.8,44.0,4.0,54.0,2.0,11.0,1.2272727272727273,0.6904761904761905,4.474797148900666,3.16415940842189,37.333333333333336
242,0.5,53.21,9.35,11.6,24.0,36.0,2.0,59.0,7.0,18.0,1.6388888888888888,0.8888888888888888,5.333333333333333,3.771236166328254,80.99999999999996
243,0.5,88.77,7.35,6.78,21.7,49.0,3.0,60.0,1.0,16.333333333333332,1.2244897959183674,0.75,5.196152422706632,3.6742346141747673,48.0
244,0.5,65.01,11.9,9.97,20.0,44.0,3.0,66.0,7.0,14.666666666666666,1.5,0.7954545454545454,5.276448530110864,3.7310125362231834,53.77777777777776
245,0.1,61.97,10.77,12.93,22.7,53.0,3.0,80.0,7.0,17.666666666666668,1.509433962264151,0.8301886792452831,6.043864813742317,4.273657794371962,56.29649758454107
246,0.5,48.64,11.77,13.18,30.5,45.0,2.0,72.0,8.0,22.5,1.6,0.8888888888888888,5.962847939999439,4.216370213557839,101.24999999999996
247,0.1,71.48,8.67,8.07,36.0,25.0,1.0,32.0,1.0,25.0,1.28,0.92,4.6,3.2526911934581184,78.12500000000004
248,0.5,70.13,10.23,8.35,26.5,36.0,2.0,51.0,2.0,18.0,1.4166666666666667,0.8888888888888888,5.333333333333333,3.771236166328254,80.99999999999996
249,0.1,68.3,8.82,8.7,28.5,79.0,4.0,112.0,8.0,19.75,1.4177215189873418,0.7848101265822784,6.975544985741348,4.932455161889526,91.77941176470588
250,0.8,65.05,9.58,8.59,33.5,46.0,2.0,64.0,4.0,23.0,1.391304347826087,0.8695652173913043,5.897678246195885,4.170288281141495,88.16666666666666
251,0.8,96.69,8.7,3.27,11.9,68.0,8.0,80.0,3.0,8.5,1.1764705882352942,0.7301587301587301,5.795455252808151,4.09800570932384,58.655172413793096
252,0.8,66.78,10.45,10.1,30.3,85.0,4.0,117.0,6.0,21.25,1.376470588235294,0.7241379310344828,6.754308969478107,4.776017674547092,67.512
253,0.8,78.28,8.85,7.66,25.8,110.0,6.0,143.0,7.0,18.33333333333333,1.3,0.7037037037037037,7.31310340973526,5.171145012542265,84.6
254,0.8,72.5,10.09,8.88,33.0,24.0,1.0,30.0,2.0,24.0,1.25,0.8181818181818182,3.837612894400988,2.7136021011998728,26.125000000000004
255,0.8,57.64,8.83,9.37,7.0,16.0,3.0,27.0,2.0,5.333333333333333,1.6875,1.0,4.0,2.82842712474619,16.0
256,0.8,88.74,13.9,5.0,11.3,24.0,3.0,32.0,2.0,8.0,1.3333333333333333,0.7272727272727273,3.411211461689766,2.412090756622109,16.5
257,0.1,70.63,10.37,9.51,24.5,70.0,4.0,101.0,10.0,17.5,1.4428571428571428,0.7794117647058824,6.427194063462824,4.544712506276484,77.06666666666666
258,0.8,69.15,10.77,9.7,38.0,82.0,3.0,109.0,5.0,27.33333333333333,1.329268292682927,0.825,7.379024325749306,5.217758139277826,114.28571428571426
259,0.8,76.22,10.81,5.26,18.5,24.0,2.0,33.0,3.0,12.0,1.375,0.8095238095238095,3.709704134011871,2.6231569493555624,20.92125
260,0.5,58.11,8.01,12.01,28.0,43.0,2.0,64.0,4.0,21.5,1.4883720930232558,0.813953488372093,5.337449961641164,3.774147062120345,57.78125
261,0.5,46.44,11.02,7.21,50.0,33.0,1.0,48.0,3.0,33.0,1.4545454545454546,0.8484848484848485,4.874174366759539,3.4465617474213164,54.45000000000001
262,0.1,68.6,9.06,8.59,27.0,39.0,2.0,53.0,3.0,19.5,1.358974358974359,0.8648648648648649,5.260767593771433,3.719924439802217,68.45000000000003
263,0.5,80.58,10.88,6.57,10.3,23.0,3.0,32.0,2.0,7.666666666666667,1.391304347826087,0.9,4.024922359499621,2.846049894151541,50.000000000000014
264,0.8,69.86,8.99,4.94,41.4,133.0,5.0,170.0,8.0,26.6,1.2781954887218046,0.7272727272727273,8.355727485873496,5.908391567007971,101.72477064220185
265,0.1,72.76,8.71,8.12,21.8,77.0,5.0,109.0,6.0,15.4,1.4155844155844155,0.7733333333333333,6.697263122599658,4.735680169380811,82.72058823529412
266,0.1,67.25,9.31,8.98,17.0,25.0,2.0,37.0,4.0,12.5,1.48,0.96,4.8,3.394112549695428,156.24999999999986
267,0.5,82.34,7.03,5.68,20.7,100.0,7.0,130.0,6.0,14.285714285714286,1.3,0.69,6.9,4.879036790187178,39.09502262443439
268,0.5,64.38,7.69,6.16,50.0,32.0,1.0,42.0,2.0,32.0,1.3125,0.8125,4.596194077712559,3.25,42.66666666666666
269,0.1,69.11,7.35,8.47,26.0,57.0,3.0,77.0,2.0,19.0,1.350877192982456,0.7894736842105263,5.960395606792697,4.214636152117623,67.6875
270,0.1,74.53,10.47,7.78,28.0,22.0,1.0,28.0,1.0,22.0,1.2727272727272727,0.85,3.801315561749642,2.687936011143122,33.33333333333333
271,0.1,65.56,9.31,10.22,30.0,45.0,2.0,65.0,3.0,22.5,1.4444444444444444,0.8222222222222222,5.515634344499481,3.900142447541001,63.28124999999999
272,0.5,59.98,10.1,9.35,37.0,28.0,1.0,38.0,2.0,28.0,1.3571428571428572,0.9230769230769232,4.706787243316417,3.328201177351375,84.50000000000006
273,0.8,66.74,10.35,14.43,17.0,13.0,1.0,20.0,2.0,13.0,1.5384615384615383,1.0,3.6055512754639896,2.5495097567963927,13.0
274,0.5,69.04,8.45,4.48,42.8,137.0,5.0,175.0,8.0,27.4,1.2773722627737227,0.6985294117647058,8.14618279426917,5.760221094612908,64.22222222222223
275,0.5,58.62,9.94,9.23,30.5,42.0,2.0,61.0,2.0,21.0,1.4523809523809523,0.8095238095238095,5.246313898711125,3.709704134011871,40.43346774193548
276,0.5,49.49,9.86,11.44,43.0,60.0,2.0,89.0,8.0,30.0,1.4833333333333334,0.8103448275862069,6.17140234440696,4.363840447160719,76.45454545454544
277,0.5,62.17,9.02,9.86,24.5,70.0,4.0,105.0,11.0,17.5,1.5,0.8142857142857143,6.812803073206044,4.817379251952544,94.23076923076924
278,0.8,70.43,7.49,9.57,24.3,53.0,3.0,76.0,5.0,17.666666666666668,1.4339622641509433,0.7307692307692307,5.269651864139677,3.7262065676254967,46.8
279,0.8,39.0,12.13,8.14,49.0,32.0,1.0,50.0,4.0,32.0,1.5625,0.84375,4.772970773009195,3.375,51.2
280,0.1,51.18,10.16,12.01,29.0,20.0,1.0,31.0,2.0,20.0,1.55,0.9,4.024922359499621,2.846049894151541,35.00000000000001
281,0.8,78.35,6.79,4.61,14.6,89.0,9.0,121.0,7.0,9.88888888888889,1.3595505617977528,0.5842696629213483,5.511988976033073,3.89756478277848,27.97142857142857
282,0.1,80.01,10.17,8.06,24.8,83.0,5.0,111.0,7.0,16.6,1.3373493975903614,0.7195121951219512,6.515460038415946,4.607125975713879,66.74418604651163
283,0.1,67.76,9.5,10.6,17.3,48.0,4.0,71.0,6.0,12.0,1.4791666666666667,0.7291666666666666,5.0518148554092255,3.572172541558802,48.0
284,0.8,59.13,10.43,10.33,29.5,41.0,2.0,63.0,3.0,20.5,1.5365853658536586,0.8536585365853658,5.466081666101212,3.8651034126196286,70.04166666666666
285,0.8,52.36,9.62,10.05,50.0,71.0,2.0,99.0,9.0,35.5,1.3943661971830985,0.8028169014084507,6.764655451704964,4.783333742291128,90.01785714285717
286,0.1,82.44,8.79,7.36,19.0,71.0,5.0,91.0,4.0,14.2,1.2816901408450705,0.6911764705882353,5.699587188353825,4.0302167508489575,68.0
287,0.1,76.22,9.5,9.38,16.0,24.0,2.0,34.0,1.0,12.0,1.4166666666666667,0.8333333333333334,4.08248290463863,2.886751345948129,36.00000000000001
288,0.1,68.3,8.82,8.7,28.5,79.0,4.0,112.0,8.0,19.75,1.4177215189873418,0.7848101265822784,6.975544985741348,4.932455161889526,91.77941176470588
289,0.5,76.05,8.5,8.59,29.0,41.0,2.0,55.0,4.0,20.5,1.3414634146341464,0.8536585365853658,5.466081666101212,3.8651034126196286,70.04166666666666
290,0.5,45.25,10.37,11.95,23.5,70.0,4.0,117.0,11.0,17.5,1.6714285714285717,0.7714285714285715,6.454234490405725,4.563832975533989,76.56250000000001
291,0.8,52.87,10.79,9.82,48.0,35.0,1.0,48.0,2.0,35.0,1.3714285714285714,0.9142857142857144,5.408987230262506,3.82473154987006,102.0833333333333
292,0.5,57.81,9.93,11.6,30.0,109.0,5.0,161.0,12.0,21.8,1.4770642201834865,0.7757009345794392,8.023912859079006,5.673763194304705,119.26041666666666
293,0.5,70.84,10.26,9.39,23.7,52.0,3.0,74.0,6.0,17.333333333333332,1.4230769230769231,0.8461538461538461,6.10170215847752,4.314554973040049,84.5
294,0.5,66.57,9.11,9.81,31.0,43.0,2.0,62.0,3.0,21.5,1.441860465116279,0.9069767441860463,5.947444242971582,4.205478154934098,115.56249999999991
295,0.1,63.32,7.85,7.03,38.0,74.0,3.0,100.0,9.0,24.666666666666668,1.351351351351351,0.6891891891891891,5.928629575934783,4.192174176286611,37.722988505747125
296,0.5,53.04,10.61,9.52,38.0,53.0,2.0,80.0,6.0,26.5,1.509433962264151,0.7755102040816326,5.428571428571429,3.838579669298401,54.56818181818181
297,0.1,72.9,8.55,4.94,36.2,118.0,5.0,152.0,7.0,23.6,1.2881355932203389,0.7606837606837606,8.228052910674231,5.818112009099459,99.08529135338344
298,0.1,82.65,9.41,7.59,21.0,28.0,2.0,37.0,1.0,14.0,1.3214285714285714,0.8214285714285714,4.3465914396061125,3.0735042819928804,39.2
299,0.8,70.94,10.36,10.09,23.0,86.0,5.0,122.0,10.0,17.2,1.4186046511627908,0.8470588235294118,7.809496481471623,5.522147919701067,138.94230769230768
300,0.8,80.31,9.92,6.9,23.3,49.0,3.0,62.0,2.0,16.333333333333332,1.2653061224489797,0.8222222222222222,5.515634344499481,3.900142447541001,63.28124999999999
301,0.5,62.98,7.31,9.45,23.3,50.0,3.0,73.0,5.0,16.666666666666668,1.46,0.6938775510204082,4.857142857142857,3.434518651477517,36.75
302,0.5,58.62,9.94,9.23,30.5,42.0,2.0,61.0,2.0,21.0,1.4523809523809523,0.8095238095238095,5.246313898711125,3.709704134011871,40.43346774193548
303,0.8,59.26,9.28,9.41,40.7,86.0,3.0,122.0,9.0,28.666666666666668,1.4186046511627908,0.7558139534883721,7.009130258223497,4.956203535809652,87.02380952380952
304,0.5,41.19,10.21,13.75,29.0,43.0,2.0,72.0,8.0,21.5,1.6744186046511629,0.8333333333333334,5.400617248673217,3.8188130791298662,63.000000000000014
305,0.5,69.04,8.45,4.48,42.8,137.0,5.0,175.0,8.0,27.4,1.2773722627737227,0.6985294117647058,8.14618279426917,5.760221094612908,64.22222222222223
306,0.5,62.17,9.24,8.93,24.5,70.0,4.0,106.0,8.0,17.5,1.5142857142857142,0.782608695652174,6.500836066631537,4.596785266097243,79.35000000000001
307,0.1,73.17,9.64,11.53,18.7,45.0,3.0,63.0,4.0,15.0,1.4,0.8444444444444444,5.664705542999467,4.005551702879947,72.32142857142857
308,0.1,65.9,8.77,7.73,44.5,61.0,2.0,78.0,4.0,30.5,1.278688524590164,0.6842105263157895,5.165676192553671,3.652684665168607,47.88
309,0.5,-217.19,19.48,24.2,1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,0.7071067811865475,1.0
310,0.1,68.6,8.25,10.04,26.8,78.0,4.0,113.0,6.0,19.5,1.448717948717949,0.7051282051282052,6.227523687795276,4.403524229639896,47.81818181818181
311,0.1,79.3,7.24,6.2,26.5,69.0,4.0,87.0,3.0,17.25,1.2608695652173914,0.6567164179104478,5.37545555167743,3.801021072557985,32.38110667996012
312,0.5,52.46,9.62,11.46,14.2,52.0,5.0,86.0,9.0,10.4,1.6538461538461535,0.8627450980392157,6.161232369723243,4.356649189097367,92.89285714285715
313,0.1,67.25,11.84,11.76,16.0,25.0,2.0,38.0,3.0,12.5,1.52,0.96,4.8,3.394112549695428,156.24999999999986
314,0.5,30.87,13.85,16.52,19.0,15.0,1.0,28.0,4.0,15.0,1.8666666666666667,1.0,3.741657386773941,2.6457513110645903,14.0
315,0.1,94.86,9.15,7.28,13.5,41.0,4.0,50.0,1.0,10.25,1.2195121951219512,0.7804878048780488,4.997560380435394,3.533808834395089,46.69444444444445
316,0.8,66.44,10.22,11.12,17.3,40.0,3.0,58.0,3.0,13.333333333333334,1.45,0.925,5.850213671311502,4.13672575837461,133.3333333333334
317,0.8,36.62,19.48,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.7071067811865475,1.0
318,0.1,76.82,8.74,7.98,16.9,80.0,7.0,113.0,6.0,11.428571428571429,1.4125,0.7088607594936709,6.300492245185734,4.455120791384088,49.96216216216216
319,0.5,72.16,9.36,9.28,22.3,48.0,3.0,67.0,3.0,16.0,1.3958333333333333,0.8085106382978723,5.542869676919993,3.919400735783415,61.36111111111109
320,0.8,49.15,11.9,11.43,31.8,88.0,4.0,144.0,17.0,22.0,1.6363636363636365,0.7619047619047619,6.9829724875517565,4.937707198786941,86.1
321,0.1,73.21,6.6,6.22,33.0,70.0,3.0,90.0,2.0,23.33333333333333,1.2857142857142858,0.6857142857142857,5.737097324805089,4.05674042269688,47.161803713527846
322,0.8,67.89,9.02,8.59,28.6,101.0,5.0,142.0,11.0,20.2,1.405940594059406,0.7821782178217822,7.860793802658915,5.5584206033693055,115.92045454545456
323,0.5,70.43,9.88,8.99,24.7,53.0,3.0,76.0,4.0,17.666666666666668,1.4339622641509433,0.7924528301886793,5.769143685844939,4.079400621900509,63.84090909090911
324,0.1,70.97,9.55,9.52,37.0,51.0,2.0,67.0,3.0,25.5,1.3137254901960784,0.8235294117647058,5.881176352917641,4.158619680502032,72.24999999999999
325,0.8,59.26,9.28,9.41,40.7,86.0,3.0,122.0,9.0,28.666666666666668,1.4186046511627908,0.7558139534883721,7.009130258223497,4.956203535809652,87.02380952380952
326,0.8,27.16,12.59,12.72,71.0,52.0,1.0,78.0,6.0,52.0,1.5,0.8076923076923077,5.824352060364906,4.118438837901865,67.60000000000001
327,0.5,54.56,9.93,13.81,33.7,75.0,3.0,116.0,7.0,25.0,1.5466666666666666,0.8133333333333334,7.043673284113433,4.980629143659129,100.44642857142858
